2022-04-04 10:25:46,737: INFO: running train.py
2022-04-04 10:25:46,737: INFO: collecting all words and their counts
2022-04-04 10:25:46,738: INFO: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2022-04-04 10:37:46,909: INFO: EPOCH 3 - PROGRESS: at 10.69% examples, 688682 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:37:47,942: INFO: EPOCH 3 - PROGRESS: at 10.97% examples, 688915 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:37:48,956: INFO: EPOCH 3 - PROGRESS: at 11.23% examples, 689506 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:37:49,981: INFO: EPOCH 3 - PROGRESS: at 11.50% examples, 689900 words/s, in_qsize 128, out_qsize 2
2022-04-04 10:37:50,984: INFO: EPOCH 3 - PROGRESS: at 11.73% examples, 688934 words/s, in_qsize 127, out_qsize 2
2022-04-04 10:37:51,997: INFO: EPOCH 3 - PROGRESS: at 12.01% examples, 689059 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:37:53,005: INFO: EPOCH 3 - PROGRESS: at 12.27% examples, 688616 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:37:54,035: INFO: EPOCH 3 - PROGRESS: at 12.55% examples, 688667 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:37:55,050: INFO: EPOCH 3 - PROGRESS: at 12.83% examples, 689053 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:37:56,055: INFO: EPOCH 3 - PROGRESS: at 13.11% examples, 689073 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:37:57,058: INFO: EPOCH 3 - PROGRESS: at 13.37% examples, 689174 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:37:58,064: INFO: EPOCH 3 - PROGRESS: at 13.67% examples, 689198 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:37:59,064: INFO: EPOCH 3 - PROGRESS: at 13.96% examples, 689223 words/s, in_qsize 124, out_qsize 3
2022-04-04 10:38:00,067: INFO: EPOCH 3 - PROGRESS: at 14.24% examples, 689492 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:01,105: INFO: EPOCH 3 - PROGRESS: at 14.51% examples, 689067 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:02,108: INFO: EPOCH 3 - PROGRESS: at 14.80% examples, 690274 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:03,110: INFO: EPOCH 3 - PROGRESS: at 15.08% examples, 690328 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:04,129: INFO: EPOCH 3 - PROGRESS: at 15.39% examples, 690405 words/s, in_qsize 126, out_qsize 4
2022-04-04 10:38:05,151: INFO: EPOCH 3 - PROGRESS: at 15.68% examples, 689787 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:06,159: INFO: EPOCH 3 - PROGRESS: at 15.98% examples, 690146 words/s, in_qsize 128, out_qsize 1
2022-04-04 10:38:07,163: INFO: EPOCH 3 - PROGRESS: at 16.28% examples, 690549 words/s, in_qsize 128, out_qsize 1
2022-04-04 10:38:08,173: INFO: EPOCH 3 - PROGRESS: at 16.57% examples, 690799 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:09,173: INFO: EPOCH 3 - PROGRESS: at 16.89% examples, 691040 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:10,188: INFO: EPOCH 3 - PROGRESS: at 17.15% examples, 690922 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:11,194: INFO: EPOCH 3 - PROGRESS: at 17.48% examples, 691260 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:12,199: INFO: EPOCH 3 - PROGRESS: at 17.77% examples, 691268 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:13,201: INFO: EPOCH 3 - PROGRESS: at 18.08% examples, 691049 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:14,206: INFO: EPOCH 3 - PROGRESS: at 18.37% examples, 691003 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:15,232: INFO: EPOCH 3 - PROGRESS: at 18.70% examples, 691345 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:16,254: INFO: EPOCH 3 - PROGRESS: at 18.99% examples, 691381 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:17,259: INFO: EPOCH 3 - PROGRESS: at 19.30% examples, 691272 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:18,260: INFO: EPOCH 3 - PROGRESS: at 19.65% examples, 691915 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:19,302: INFO: EPOCH 3 - PROGRESS: at 19.95% examples, 691615 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:20,311: INFO: EPOCH 3 - PROGRESS: at 20.25% examples, 691811 words/s, in_qsize 127, out_qsize 2
2022-04-04 10:38:21,326: INFO: EPOCH 3 - PROGRESS: at 20.56% examples, 691485 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:22,388: INFO: EPOCH 3 - PROGRESS: at 20.92% examples, 691565 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:23,420: INFO: EPOCH 3 - PROGRESS: at 21.25% examples, 691358 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:24,429: INFO: EPOCH 3 - PROGRESS: at 21.59% examples, 691802 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:25,438: INFO: EPOCH 3 - PROGRESS: at 21.95% examples, 692281 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:26,443: INFO: EPOCH 3 - PROGRESS: at 22.24% examples, 691758 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:27,460: INFO: EPOCH 3 - PROGRESS: at 22.57% examples, 692190 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:28,475: INFO: EPOCH 3 - PROGRESS: at 22.90% examples, 692120 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:29,532: INFO: EPOCH 3 - PROGRESS: at 23.25% examples, 692435 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:30,553: INFO: EPOCH 3 - PROGRESS: at 23.58% examples, 692109 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:38:31,564: INFO: EPOCH 3 - PROGRESS: at 23.95% examples, 692932 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:32,573: INFO: EPOCH 3 - PROGRESS: at 24.26% examples, 693179 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:33,574: INFO: EPOCH 3 - PROGRESS: at 24.54% examples, 692839 words/s, in_qsize 123, out_qsize 4
2022-04-04 10:38:34,579: INFO: EPOCH 3 - PROGRESS: at 24.87% examples, 693554 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:38:35,602: INFO: EPOCH 3 - PROGRESS: at 25.19% examples, 693518 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:38:36,609: INFO: EPOCH 3 - PROGRESS: at 25.50% examples, 693285 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:38:37,614: INFO: EPOCH 3 - PROGRESS: at 25.83% examples, 693433 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:38:38,619: INFO: EPOCH 3 - PROGRESS: at 26.18% examples, 693299 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:39,636: INFO: EPOCH 3 - PROGRESS: at 26.53% examples, 693559 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:40,653: INFO: EPOCH 3 - PROGRESS: at 26.87% examples, 693775 words/s, in_qsize 128, out_qsize 1
2022-04-04 10:38:41,657: INFO: EPOCH 3 - PROGRESS: at 27.19% examples, 694051 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:42,659: INFO: EPOCH 3 - PROGRESS: at 27.52% examples, 693764 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:38:43,660: INFO: EPOCH 3 - PROGRESS: at 27.86% examples, 693514 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:44,683: INFO: EPOCH 3 - PROGRESS: at 28.21% examples, 693272 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:45,691: INFO: EPOCH 3 - PROGRESS: at 28.59% examples, 693661 words/s, in_qsize 128, out_qsize 6
2022-04-04 10:38:46,744: INFO: EPOCH 3 - PROGRESS: at 28.93% examples, 693540 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:47,764: INFO: EPOCH 3 - PROGRESS: at 29.31% examples, 693025 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:48,793: INFO: EPOCH 3 - PROGRESS: at 29.72% examples, 693257 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:49,801: INFO: EPOCH 3 - PROGRESS: at 30.11% examples, 693397 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:50,813: INFO: EPOCH 3 - PROGRESS: at 30.47% examples, 693564 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:51,840: INFO: EPOCH 3 - PROGRESS: at 30.83% examples, 693936 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:38:52,899: INFO: EPOCH 3 - PROGRESS: at 31.17% examples, 694107 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:53,905: INFO: EPOCH 3 - PROGRESS: at 31.48% examples, 694318 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:54,947: INFO: EPOCH 3 - PROGRESS: at 31.76% examples, 694049 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:38:55,958: INFO: EPOCH 3 - PROGRESS: at 32.10% examples, 694673 words/s, in_qsize 126, out_qsize 2
2022-04-04 10:38:56,976: INFO: EPOCH 3 - PROGRESS: at 32.43% examples, 694310 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:38:57,987: INFO: EPOCH 3 - PROGRESS: at 32.85% examples, 695329 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:38:59,024: INFO: EPOCH 3 - PROGRESS: at 33.16% examples, 694860 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:00,026: INFO: EPOCH 3 - PROGRESS: at 33.46% examples, 694773 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:01,032: INFO: EPOCH 3 - PROGRESS: at 33.82% examples, 694868 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:39:02,035: INFO: EPOCH 3 - PROGRESS: at 34.18% examples, 695137 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:03,048: INFO: EPOCH 3 - PROGRESS: at 34.55% examples, 695012 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:04,059: INFO: EPOCH 3 - PROGRESS: at 34.99% examples, 695736 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:39:05,064: INFO: EPOCH 3 - PROGRESS: at 35.33% examples, 695967 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:06,071: INFO: EPOCH 3 - PROGRESS: at 35.65% examples, 695617 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:07,079: INFO: EPOCH 3 - PROGRESS: at 36.01% examples, 695659 words/s, in_qsize 128, out_qsize 1
2022-04-04 10:39:08,092: INFO: EPOCH 3 - PROGRESS: at 36.35% examples, 695646 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:09,104: INFO: EPOCH 3 - PROGRESS: at 36.68% examples, 695582 words/s, in_qsize 127, out_qsize 2
2022-04-04 10:39:10,121: INFO: EPOCH 3 - PROGRESS: at 37.02% examples, 695717 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:39:11,131: INFO: EPOCH 3 - PROGRESS: at 37.37% examples, 695838 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:12,133: INFO: EPOCH 3 - PROGRESS: at 37.70% examples, 695545 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:13,136: INFO: EPOCH 3 - PROGRESS: at 38.10% examples, 695850 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:14,143: INFO: EPOCH 3 - PROGRESS: at 38.47% examples, 695890 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:39:15,148: INFO: EPOCH 3 - PROGRESS: at 38.82% examples, 695865 words/s, in_qsize 124, out_qsize 3
2022-04-04 10:39:16,177: INFO: EPOCH 3 - PROGRESS: at 39.18% examples, 695988 words/s, in_qsize 127, out_qsize 1
2022-04-04 10:39:17,200: INFO: EPOCH 3 - PROGRESS: at 39.51% examples, 695850 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:18,227: INFO: EPOCH 3 - PROGRESS: at 39.85% examples, 695631 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:19,229: INFO: EPOCH 3 - PROGRESS: at 40.24% examples, 696178 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:20,232: INFO: EPOCH 3 - PROGRESS: at 40.59% examples, 696105 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:21,233: INFO: EPOCH 3 - PROGRESS: at 40.92% examples, 695996 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:22,270: INFO: EPOCH 3 - PROGRESS: at 41.24% examples, 696002 words/s, in_qsize 127, out_qsize 1
2022-04-04 10:39:23,272: INFO: EPOCH 3 - PROGRESS: at 41.58% examples, 697552 words/s, in_qsize 69, out_qsize 3
2022-04-04 10:39:24,340: INFO: EPOCH 3 - PROGRESS: at 41.85% examples, 696302 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:25,390: INFO: EPOCH 3 - PROGRESS: at 42.25% examples, 696258 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:26,395: INFO: EPOCH 3 - PROGRESS: at 42.63% examples, 696198 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:27,421: INFO: EPOCH 3 - PROGRESS: at 43.03% examples, 696415 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:28,467: INFO: EPOCH 3 - PROGRESS: at 43.40% examples, 696465 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:29,471: INFO: EPOCH 3 - PROGRESS: at 43.78% examples, 696384 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:30,473: INFO: EPOCH 3 - PROGRESS: at 44.14% examples, 696627 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:31,495: INFO: EPOCH 3 - PROGRESS: at 44.52% examples, 696643 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:32,497: INFO: EPOCH 3 - PROGRESS: at 44.92% examples, 697165 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:33,508: INFO: EPOCH 3 - PROGRESS: at 45.29% examples, 696909 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:34,511: INFO: EPOCH 3 - PROGRESS: at 45.69% examples, 696785 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:39:35,546: INFO: EPOCH 3 - PROGRESS: at 46.15% examples, 696859 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:36,588: INFO: EPOCH 3 - PROGRESS: at 46.66% examples, 696874 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:37,600: INFO: EPOCH 3 - PROGRESS: at 47.10% examples, 697031 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:39:38,602: INFO: EPOCH 3 - PROGRESS: at 47.52% examples, 696993 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:39,618: INFO: EPOCH 3 - PROGRESS: at 47.97% examples, 697315 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:40,641: INFO: EPOCH 3 - PROGRESS: at 48.40% examples, 697219 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:39:41,644: INFO: EPOCH 3 - PROGRESS: at 48.83% examples, 697579 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:39:42,653: INFO: EPOCH 3 - PROGRESS: at 49.21% examples, 697306 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:43,673: INFO: EPOCH 3 - PROGRESS: at 49.55% examples, 697234 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:39:44,682: INFO: EPOCH 3 - PROGRESS: at 49.97% examples, 697445 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:45,687: INFO: EPOCH 3 - PROGRESS: at 50.36% examples, 697740 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:46,703: INFO: EPOCH 3 - PROGRESS: at 50.79% examples, 697652 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:47,747: INFO: EPOCH 3 - PROGRESS: at 51.20% examples, 697730 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:48,759: INFO: EPOCH 3 - PROGRESS: at 51.63% examples, 698013 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:49,788: INFO: EPOCH 3 - PROGRESS: at 52.10% examples, 698179 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:39:50,802: INFO: EPOCH 3 - PROGRESS: at 52.53% examples, 698235 words/s, in_qsize 126, out_qsize 2
2022-04-04 10:39:51,825: INFO: EPOCH 3 - PROGRESS: at 52.93% examples, 698620 words/s, in_qsize 127, out_qsize 1
2022-04-04 10:39:52,825: INFO: EPOCH 3 - PROGRESS: at 53.32% examples, 699521 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:53,833: INFO: EPOCH 3 - PROGRESS: at 53.73% examples, 699542 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:54,860: INFO: EPOCH 3 - PROGRESS: at 54.17% examples, 699838 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:55,875: INFO: EPOCH 3 - PROGRESS: at 54.50% examples, 699803 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:56,925: INFO: EPOCH 3 - PROGRESS: at 54.87% examples, 700029 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:57,940: INFO: EPOCH 3 - PROGRESS: at 55.23% examples, 699962 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:39:58,947: INFO: EPOCH 3 - PROGRESS: at 55.61% examples, 699892 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:39:59,953: INFO: EPOCH 3 - PROGRESS: at 56.02% examples, 700092 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:00,954: INFO: EPOCH 3 - PROGRESS: at 56.38% examples, 700483 words/s, in_qsize 127, out_qsize 1
2022-04-04 10:40:01,961: INFO: EPOCH 3 - PROGRESS: at 56.73% examples, 700036 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:02,970: INFO: EPOCH 3 - PROGRESS: at 57.11% examples, 700287 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:03,982: INFO: EPOCH 3 - PROGRESS: at 57.50% examples, 700356 words/s, in_qsize 124, out_qsize 3
2022-04-04 10:40:04,987: INFO: EPOCH 3 - PROGRESS: at 57.92% examples, 700765 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:06,000: INFO: EPOCH 3 - PROGRESS: at 58.28% examples, 700680 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:40:07,022: INFO: EPOCH 3 - PROGRESS: at 58.69% examples, 700752 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:08,039: INFO: EPOCH 3 - PROGRESS: at 59.09% examples, 700774 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:09,040: INFO: EPOCH 3 - PROGRESS: at 59.46% examples, 700742 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:40:10,042: INFO: EPOCH 3 - PROGRESS: at 59.84% examples, 700954 words/s, in_qsize 126, out_qsize 2
2022-04-04 10:40:11,046: INFO: EPOCH 3 - PROGRESS: at 60.24% examples, 701041 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:12,073: INFO: EPOCH 3 - PROGRESS: at 60.62% examples, 700860 words/s, in_qsize 128, out_qsize 1
2022-04-04 10:40:13,099: INFO: EPOCH 3 - PROGRESS: at 60.98% examples, 701122 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:14,100: INFO: EPOCH 3 - PROGRESS: at 61.33% examples, 701276 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:40:15,106: INFO: EPOCH 3 - PROGRESS: at 61.67% examples, 701303 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:16,109: INFO: EPOCH 3 - PROGRESS: at 62.07% examples, 701715 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:17,116: INFO: EPOCH 3 - PROGRESS: at 62.42% examples, 701798 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:18,129: INFO: EPOCH 3 - PROGRESS: at 62.80% examples, 701989 words/s, in_qsize 127, out_qsize 2
2022-04-04 10:40:19,136: INFO: EPOCH 3 - PROGRESS: at 63.20% examples, 701993 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:20,143: INFO: EPOCH 3 - PROGRESS: at 63.62% examples, 702388 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:21,154: INFO: EPOCH 3 - PROGRESS: at 63.98% examples, 702483 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:22,166: INFO: EPOCH 3 - PROGRESS: at 64.36% examples, 702624 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:23,181: INFO: EPOCH 3 - PROGRESS: at 64.76% examples, 702800 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:24,190: INFO: EPOCH 3 - PROGRESS: at 65.15% examples, 703161 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:25,201: INFO: EPOCH 3 - PROGRESS: at 65.49% examples, 703240 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:26,208: INFO: EPOCH 3 - PROGRESS: at 65.82% examples, 703147 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:27,221: INFO: EPOCH 3 - PROGRESS: at 66.22% examples, 703281 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:28,225: INFO: EPOCH 3 - PROGRESS: at 66.60% examples, 703292 words/s, in_qsize 127, out_qsize 1
2022-04-04 10:40:29,232: INFO: EPOCH 3 - PROGRESS: at 66.97% examples, 703420 words/s, in_qsize 125, out_qsize 3
2022-04-04 10:40:30,258: INFO: EPOCH 3 - PROGRESS: at 67.33% examples, 703594 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:40:31,293: INFO: EPOCH 3 - PROGRESS: at 67.67% examples, 703637 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:32,301: INFO: EPOCH 3 - PROGRESS: at 68.06% examples, 703574 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:40:33,318: INFO: EPOCH 3 - PROGRESS: at 68.50% examples, 703797 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:34,335: INFO: EPOCH 3 - PROGRESS: at 68.90% examples, 703737 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:35,346: INFO: EPOCH 3 - PROGRESS: at 69.35% examples, 703822 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:36,391: INFO: EPOCH 3 - PROGRESS: at 69.74% examples, 703951 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:37,396: INFO: EPOCH 3 - PROGRESS: at 70.20% examples, 704214 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:38,406: INFO: EPOCH 3 - PROGRESS: at 70.55% examples, 704177 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:39,447: INFO: EPOCH 3 - PROGRESS: at 70.92% examples, 703804 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:40,473: INFO: EPOCH 3 - PROGRESS: at 71.44% examples, 704379 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:41,492: INFO: EPOCH 3 - PROGRESS: at 71.94% examples, 704227 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:42,529: INFO: EPOCH 3 - PROGRESS: at 72.39% examples, 704477 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:43,546: INFO: EPOCH 3 - PROGRESS: at 72.81% examples, 704735 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:44,555: INFO: EPOCH 3 - PROGRESS: at 73.24% examples, 704743 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:40:45,557: INFO: EPOCH 3 - PROGRESS: at 73.67% examples, 704761 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:46,560: INFO: EPOCH 3 - PROGRESS: at 74.08% examples, 704902 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:40:47,568: INFO: EPOCH 3 - PROGRESS: at 74.47% examples, 704838 words/s, in_qsize 127, out_qsize 2
2022-04-04 10:40:48,592: INFO: EPOCH 3 - PROGRESS: at 74.94% examples, 705137 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:49,600: INFO: EPOCH 3 - PROGRESS: at 75.33% examples, 705057 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:50,604: INFO: EPOCH 3 - PROGRESS: at 75.72% examples, 704987 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:51,622: INFO: EPOCH 3 - PROGRESS: at 76.14% examples, 704769 words/s, in_qsize 127, out_qsize 1
2022-04-04 10:40:52,639: INFO: EPOCH 3 - PROGRESS: at 76.62% examples, 705127 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:40:53,657: INFO: EPOCH 3 - PROGRESS: at 77.01% examples, 704990 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:40:54,670: INFO: EPOCH 3 - PROGRESS: at 77.42% examples, 705070 words/s, in_qsize 128, out_qsize 2
2022-04-04 10:40:55,678: INFO: EPOCH 3 - PROGRESS: at 77.83% examples, 705356 words/s, in_qsize 128, out_qsize 0
2022-04-04 10:40:56,692: INFO: EPOCH 3 - PROGRESS: at 78.17% examples, 705246 words/s, in_qsize 125, out_qsize 2
2022-04-04 10:40:57,701: INFO: EPOCH 3 - PROGRESS: at 78.47% examples, 705268 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:40:58,717: INFO: EPOCH 3 - PROGRESS: at 78.84% examples, 705110 words/s, in_qsize 128, out_qsize 2
2022-04-04 10:40:59,719: INFO: EPOCH 3 - PROGRESS: at 79.19% examples, 705249 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:00,721: INFO: EPOCH 3 - PROGRESS: at 79.62% examples, 705475 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:01,740: INFO: EPOCH 3 - PROGRESS: at 80.01% examples, 705258 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:41:02,752: INFO: EPOCH 3 - PROGRESS: at 80.38% examples, 705279 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:03,786: INFO: EPOCH 3 - PROGRESS: at 80.70% examples, 705294 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:41:04,800: INFO: EPOCH 3 - PROGRESS: at 81.06% examples, 705204 words/s, in_qsize 124, out_qsize 3
2022-04-04 10:41:05,802: INFO: EPOCH 3 - PROGRESS: at 81.44% examples, 705376 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:06,807: INFO: EPOCH 3 - PROGRESS: at 81.88% examples, 705445 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:07,823: INFO: EPOCH 3 - PROGRESS: at 82.27% examples, 705299 words/s, in_qsize 126, out_qsize 1
2022-04-04 10:41:08,841: INFO: EPOCH 3 - PROGRESS: at 82.66% examples, 705331 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:09,856: INFO: EPOCH 3 - PROGRESS: at 83.07% examples, 705701 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:10,860: INFO: EPOCH 3 - PROGRESS: at 83.44% examples, 705438 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:11,868: INFO: EPOCH 3 - PROGRESS: at 83.85% examples, 705522 words/s, in_qsize 127, out_qsize 0
2022-04-04 10:41:12,875: INFO: EPOCH 3 - PROGRESS: at 84.27% examples, 705515 words/s, in_qsize 128, out_qsize 0
